,Sale_id,Sale_date,Country,Region,City,Product_name,Category,Storage,Color,Is_5g,Unit_price_usd,Discount_pct,Units_sold,Discounted_price_usd,Fx_rate_to_usd,Revenue_local_currency,Sales_channel,Payment_method,Customer_segment,Customer_age_group,Previous_device_os,Customer_rating,Return_status,Revenue_before_discount,Revenue_after_discount,Total_price_product,Price_range,Integer_part,Revenue_usd_currency
3367,SAMS-00003368,27-10-2022,Denmark,Europe,Esbjerg,Samsung 32GB MicroSD Card,Accessories,Nil,Silver,No,9.64,0,1,9.64,6.9,66.52,E-commerce Platform,BNPL (Buy Now Pay Later),Education,35–44,Nil,3.4,Kept,9.64,9.64,9.64,Budget,66,9.64 DKK
3368,SAMS-00003369,11-01-2023,Denmark,Europe,Esbjerg,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,512 GB,Lime,No,890.41,0,3,890.41,6.9,18431.49,Third-Party Retailer,Credit Card,Business,45–54,Nil,3.0,Kept,2671.23,2671.23,2671.23,Upper Mid-range,18431,2671.23 DKK
3369,SAMS-00003370,18-05-2023,Denmark,Europe,Esbjerg,Samsung Galaxy Watch 4,Galaxy Watch,Nil,Gold,No,213.37,12,2,187.77,6.9,2591.23,E-commerce Platform,BNPL (Buy Now Pay Later),Individual,35–44,Nil,4.4,Kept,426.74,375.54,426.74,Mid-range,2591,375.54 DKK
3370,SAMS-00003371,04-07-2023,Denmark,Europe,Esbjerg,Samsung Galaxy A34 5G,Galaxy A,256 GB,Awesome White,Yes,392.29,12,1,345.22,6.9,2382.02,Third-Party Retailer,Samsung Pay,Individual,45–54,New User,3.4,Kept,392.29,345.22,392.29,Mid-range,2382,345.22 DKK
3371,SAMS-00003372,05-07-2023,Denmark,Europe,Esbjerg,Samsung ViewFinity S9,Monitor,Nil,White,No,1612.73,0,2,1612.73,6.9,22255.67,Samsung Store,Gift Card,Individual,18–24,Nil,4.2,Kept,3225.46,3225.46,3225.46,Premium,22255,3225.46 DKK
3372,SAMS-00003373,20-07-2023,Denmark,Europe,Esbjerg,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Peach,Yes,182.27,2,2,178.62,6.9,2464.96,E-commerce Platform,Cash,Enterprise,55+,New User,4.3,Returned,364.54,357.24,364.54,Mid-range,2464,357.24 DKK
3373,SAMS-00003374,08-08-2023,Denmark,Europe,Esbjerg,Samsung Crystal UHD 43-inch,Smart TV,Nil,White,No,558.36,10,2,502.52,6.9,6934.78,Carrier Store,Samsung Pay,Enterprise,45–54,Nil,4.3,Exchanged,1116.72,1005.04,1116.72,Upper Mid-range,6934,1005.04 DKK
3374,SAMS-00003375,24-08-2023,Denmark,Europe,Esbjerg,Samsung S Pen (Galaxy S24 Ultra),Accessories,Nil,Blue,Yes,52.32,0,1,52.32,6.9,361.01,E-commerce Platform,Gift Card,Business,18–24,Nil,4.4,Kept,52.32,52.32,52.32,Budget,361,52.32 DKK
3375,SAMS-00003376,24-09-2023,Denmark,Europe,Esbjerg,Samsung 870 EVO 1TB SSD,Accessories,Nil,Black,No,119.12,0,3,119.12,6.9,2465.78,Samsung Store,Debit Card,Individual,18–24,Nil,Nil,Kept,357.36,357.36,357.36,Mid-range,2465,357.36 DKK
3376,SAMS-00003377,06-02-2024,Denmark,Europe,Esbjerg,Samsung Wireless Charger Pad,Accessories,Nil,Navy,No,45.79,7,1,42.58,6.9,293.8,Third-Party Retailer,Samsung Pay,Individual,25–34,Nil,Nil,Kept,45.79,42.58,45.79,Budget,293,42.58 DKK
3377,SAMS-00003378,26-02-2024,Denmark,Europe,Esbjerg,Samsung Galaxy Tab A9+,Galaxy Tab,128 GB,Silver,No,324.5,20,2,259.6,6.9,3582.48,Third-Party Retailer,Net Banking,Enterprise,45–54,Nil,3.2,Kept,649.0,519.2,649.0,Mid-range,3582,519.2 DKK
3378,SAMS-00003379,27-03-2024,Denmark,Europe,Esbjerg,Samsung Galaxy Tab S9 FE,Galaxy Tab,64 GB,Lime,No,449.11,0,2,449.11,6.9,6197.72,E-commerce Platform,Cash,Enterprise,35–44,Nil,Nil,Kept,898.22,898.22,898.22,Mid-range,6197,898.22 DKK
3379,SAMS-00003380,10-05-2024,Denmark,Europe,Esbjerg,Samsung Crystal UHD 43-inch,Smart TV,Nil,Beige,No,505.48,0,3,505.48,6.9,10463.44,Samsung Store,EMI / Installment,Business,18–24,Nil,3.6,Kept,1516.44,1516.44,1516.44,Upper Mid-range,10463,1516.44 DKK
3380,SAMS-00003381,05-09-2024,Denmark,Europe,Esbjerg,Samsung Galaxy Watch 6,Galaxy Watch,Nil,Cream,No,291.27,15,10,247.58,6.9,17083.02,Samsung Store,Samsung Pay,Education,35–44,Nil,3.0,Returned,2912.7,2475.8,2912.7,Mid-range,17083,2475.8 DKK
3381,SAMS-00003382,11-11-2024,Denmark,Europe,Esbjerg,Samsung Galaxy S23,Galaxy S,512 GB,Phantom Black,Yes,802.86,15,1,682.43,6.9,4708.77,Samsung Store,Net Banking,Individual,18–24,Android (Other),Nil,Kept,802.86,682.43,802.86,Upper Mid-range,4708,682.43 DKK
3382,SAMS-00003383,04-12-2024,Denmark,Europe,Esbjerg,Samsung Galaxy Buds FE,Galaxy Buds,Nil,Lime,No,98.14,12,2,86.36,6.9,1191.77,Authorized Reseller,Net Banking,Business,25–34,Nil,Nil,Kept,196.28,172.72,196.28,Budget,1191,172.72 DKK
3383,SAMS-00003384,08-09-2021,Denmark,Europe,Horsens,Samsung ViewFinity S9,Monitor,Nil,White,No,1376.55,0,3,1376.55,6.9,28494.58,Online (Samsung.com),Debit Card,Government,45–54,Nil,Nil,Returned,4129.65,4129.65,4129.65,Premium,28494,4129.65 DKK
3384,SAMS-00003385,25-09-2021,Denmark,Europe,Horsens,Samsung 25L Microwave,Appliances,Nil,Silver,No,200.67,10,4,180.6,6.9,4984.56,Carrier Store,Net Banking,Education,45–54,Nil,Nil,Kept,802.68,722.4,802.68,Mid-range,4984,722.4 DKK
3385,SAMS-00003386,03-10-2021,Denmark,Europe,Horsens,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Black,No,169.5,15,1,144.07,6.9,994.08,Corporate / B2B,BNPL (Buy Now Pay Later),Government,18–24,New User,3.9,Kept,169.5,144.07,169.5,Mid-range,994,144.07 DKK
3386,SAMS-00003387,22-10-2021,Denmark,Europe,Horsens,Samsung Galaxy Watch 6 Classic,Galaxy Watch,Nil,Black,No,421.49,15,3,358.27,6.9,7416.19,Samsung Store,BNPL (Buy Now Pay Later),Individual,55+,Nil,2.9,Kept,1264.47,1074.81,1264.47,Mid-range,7416,1074.81 DKK
3387,SAMS-00003388,28-01-2022,Denmark,Europe,Horsens,Samsung 32GB MicroSD Card,Accessories,Nil,Silver,No,9.75,12,5,8.58,6.9,296.01,Samsung Store,Net Banking,Enterprise,18–24,Nil,2.9,Kept,48.75,42.9,48.75,Budget,296,42.9 DKK
3388,SAMS-00003389,03-02-2022,Denmark,Europe,Horsens,Samsung Galaxy S23,Galaxy S,1 TB,Titanium Gray,Yes,832.29,0,5,832.29,6.9,28714.01,Corporate / B2B,Net Banking,Enterprise,55+,New User,4.2,Kept,4161.45,4161.45,4161.45,Upper Mid-range,28714,4161.45 DKK
3389,SAMS-00003390,06-02-2022,Denmark,Europe,Horsens,Samsung Galaxy S22+,Galaxy S,256 GB,Titanium Black,Yes,910.44,0,1,910.44,6.9,6282.04,Third-Party Retailer,Cash,Education,55+,iOS,3.6,Kept,910.44,910.44,910.44,Upper Mid-range,6282,910.44 DKK
3390,SAMS-00003391,12-03-2022,Denmark,Europe,Horsens,Samsung Galaxy S22 Ultra,Galaxy S,256 GB,Cream,Yes,1109.03,15,1,942.68,6.9,6504.49,Authorized Reseller,Gift Card,Individual,45–54,Android (Other),2.7,Returned,1109.03,942.68,1109.03,Premium,6504,942.68 DKK
3391,SAMS-00003392,15-07-2022,Denmark,Europe,Horsens,Samsung M8 4K Smart Monitor,Monitor,Nil,Black,No,699.98,0,3,699.98,6.9,14489.59,E-commerce Platform,Samsung Pay,Business,45–54,Nil,3.1,Exchanged,2099.94,2099.94,2099.94,Upper Mid-range,14489,2099.94 DKK
3392,SAMS-00003393,29-08-2022,Denmark,Europe,Horsens,Samsung Galaxy Buds 2,Galaxy Buds,Nil,Bora Purple,No,145.01,7,1,134.86,6.9,930.53,Third-Party Retailer,Net Banking,Business,35–44,Nil,Nil,Kept,145.01,134.86,145.01,Mid-range,930,134.86 DKK
3393,SAMS-00003394,12-09-2022,Denmark,Europe,Horsens,Samsung Galaxy S24+,Galaxy S,256 GB,Green,Yes,1082.29,3,1,1049.82,6.9,7243.76,Corporate / B2B,Credit Card,Business,45–54,iOS,5.0,Kept,1082.29,1049.82,1082.29,Premium,7243,1049.82 DKK
3394,SAMS-00003395,14-01-2023,Denmark,Europe,Horsens,Samsung Galaxy M54 5G,Galaxy M,128 GB,Icy Blue,Yes,344.49,20,3,275.59,6.9,5704.71,Third-Party Retailer,Cash,Enterprise,35–44,Android (Other),3.8,Kept,1033.47,826.77,1033.47,Mid-range,5704,826.77 DKK
3395,SAMS-00003396,05-02-2023,Denmark,Europe,Horsens,Samsung Galaxy Watch 4 Classic,Galaxy Watch,Nil,Black,No,247.92,2,1,242.96,6.9,1676.42,Corporate / B2B,Debit Card,Business,45–54,Nil,Nil,Kept,247.92,242.96,247.92,Mid-range,1676,242.96 DKK
3396,SAMS-00003397,31-05-2023,Denmark,Europe,Horsens,Samsung Leather Phone Case,Accessories,Nil,Navy,No,52.44,0,4,52.44,6.9,1447.34,Carrier Store,EMI / Installment,Individual,45–54,Nil,4.9,Kept,209.76,209.76,209.76,Budget,1447,209.76 DKK
3397,SAMS-00003398,30-08-2023,Denmark,Europe,Horsens,Samsung Galaxy S24 Ultra,Galaxy S,256 GB,Cream,Yes,1200.1,20,1,960.08,6.9,6624.55,Samsung Store,Net Banking,Government,25–34,Feature Phone,Nil,Kept,1200.1,960.08,1200.1,Premium,6624,960.08 DKK
3398,SAMS-00003399,02-02-2024,Denmark,Europe,Horsens,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Cream,Yes,1731.95,0,3,1731.95,6.9,35851.37,Online (Samsung.com),Debit Card,Education,35–44,Android (Other),4.2,Kept,5195.85,5195.85,5195.85,Premium,35851,5195.85 DKK
3399,SAMS-00003400,10-05-2024,Denmark,Europe,Horsens,Samsung 870 EVO 1TB SSD,Accessories,Nil,Silver,No,119.84,3,3,116.24,6.9,2406.17,Corporate / B2B,EMI / Installment,Business,45–54,Nil,3.7,Kept,359.52,348.71999999999997,359.52,Mid-range,2406,348.72 DKK
3400,SAMS-00003401,29-12-2024,Denmark,Europe,Horsens,Samsung Galaxy S24 Ultra,Galaxy S,256 GB,Titanium Black,Yes,1270.96,7,1,1181.99,6.9,8155.73,E-commerce Platform,Debit Card,Business,55+,Android (Other),3.3,Kept,1270.96,1181.99,1270.96,Premium,8155,1181.99 DKK
3401,SAMS-00003402,07-03-2021,Denmark,Europe,Kolding,Samsung Galaxy S24+,Galaxy S,1 TB,Phantom White,Yes,923.71,0,3,923.71,6.9,19120.8,Samsung Store,Gift Card,Education,55+,Feature Phone,Nil,Kept,2771.13,2771.13,2771.13,Upper Mid-range,19120,2771.13 DKK
3402,SAMS-00003403,20-06-2021,Denmark,Europe,Kolding,Samsung S Pen (Galaxy S24 Ultra),Accessories,Nil,Blue,Yes,44.92,20,3,35.94,6.9,743.96,Authorized Reseller,Samsung Pay,Individual,35–44,Nil,Nil,Kept,134.76,107.82,134.76,Budget,743,107.82 DKK
3403,SAMS-00003404,13-07-2021,Denmark,Europe,Kolding,Samsung Galaxy Watch 4 Classic,Galaxy Watch,Nil,Graphite,No,251.0,15,2,213.35,6.9,2944.23,E-commerce Platform,Net Banking,Business,35–44,Nil,Nil,Kept,502.0,426.7,502.0,Mid-range,2944,426.7 DKK
3404,SAMS-00003405,20-09-2021,Denmark,Europe,Kolding,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Graphite,Yes,367.05,0,1,367.05,6.9,2532.64,Online (Samsung.com),BNPL (Buy Now Pay Later),Individual,25–34,Android (Samsung),4.7,Returned,367.05,367.05,367.05,Mid-range,2532,367.05 DKK
3405,SAMS-00003406,27-11-2021,Denmark,Europe,Kolding,Samsung Smart Tag 2,Accessories,Nil,Navy,No,31.26,10,1,28.13,6.9,194.1,Online (Samsung.com),EMI / Installment,Government,55+,Nil,Nil,Kept,31.26,28.13,31.26,Budget,194,28.13 DKK
3406,SAMS-00003407,26-02-2022,Denmark,Europe,Kolding,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,1 TB,Silver,No,1190.82,3,2,1155.1,6.9,15940.38,Authorized Reseller,EMI / Installment,Business,45–54,Nil,3.9,Returned,2381.64,2310.2,2381.64,Premium,15940,2310.2 DKK
3407,SAMS-00003408,08-05-2022,Denmark,Europe,Kolding,Samsung 32GB MicroSD Card,Accessories,Nil,Navy,No,8.96,12,1,7.88,6.9,54.37,Corporate / B2B,Net Banking,Business,35–44,Nil,4.9,Kept,8.96,7.88,8.96,Budget,54,7.88 DKK
3408,SAMS-00003409,07-08-2022,Denmark,Europe,Kolding,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Icy Blue,Yes,991.07,7,1,921.7,6.9,6359.73,E-commerce Platform,Credit Card,Individual,35–44,iOS,4.8,Kept,991.07,921.7,991.07,Upper Mid-range,6359,921.7 DKK
3409,SAMS-00003410,07-10-2022,Denmark,Europe,Kolding,Samsung The Frame 55-inch,Smart TV,Nil,Black,No,1368.03,12,2,1203.87,6.9,16613.41,Online (Samsung.com),Cash,Government,25–34,Nil,4.8,Kept,2736.06,2407.74,2736.06,Premium,16613,2407.74 DKK
3410,SAMS-00003411,23-10-2022,Denmark,Europe,Kolding,Samsung Galaxy A24,Galaxy A,128 GB,Awesome White,No,264.04,0,3,264.04,6.9,5465.63,Authorized Reseller,Cash,Individual,35–44,New User,3.2,Exchanged,792.1200000000001,792.1200000000001,792.1200000000001,Mid-range,5465,792.12 DKK
3411,SAMS-00003412,15-01-2023,Denmark,Europe,Kolding,Samsung WindFree AC 1.5 Ton,Appliances,Nil,Silver,No,737.01,0,3,737.01,6.9,15256.11,Carrier Store,Gift Card,Education,25–34,Nil,4.0,Kept,2211.0299999999997,2211.0299999999997,2211.0299999999997,Upper Mid-range,15256,2211.03 DKK
3412,SAMS-00003413,06-02-2023,Denmark,Europe,Kolding,Samsung Galaxy Tab A9,Galaxy Tab,256 GB,Graphite,No,224.59,12,1,197.64,6.9,1363.72,E-commerce Platform,EMI / Installment,Education,45–54,Nil,Nil,Kept,224.59,197.64,224.59,Mid-range,1363,197.64 DKK
3413,SAMS-00003414,26-08-2023,Denmark,Europe,Kolding,Samsung Galaxy M54 5G,Galaxy M,128 GB,Deep Ocean Blue,Yes,343.48,3,2,333.18,6.9,4597.88,Corporate / B2B,Credit Card,Education,25–34,New User,3.9,Kept,686.96,666.36,686.96,Mid-range,4597,666.36 DKK
3414,SAMS-00003415,02-09-2023,Denmark,Europe,Kolding,Samsung Galaxy Buds 2 Pro,Galaxy Buds,Nil,Cream,No,247.21,0,9,247.21,6.9,15351.74,Third-Party Retailer,Net Banking,Government,25–34,Nil,4.8,Kept,2224.89,2224.89,2224.89,Mid-range,15351,2224.89 DKK
3415,SAMS-00003416,09-10-2023,Denmark,Europe,Kolding,Samsung Galaxy S21 FE,Galaxy S,1 TB,Titanium Black,No,538.31,0,3,538.31,6.9,11143.02,Authorized Reseller,BNPL (Buy Now Pay Later),Education,25–34,Feature Phone,4.4,Returned,1614.9299999999998,1614.9299999999998,1614.9299999999998,Upper Mid-range,11143,1614.93 DKK
3416,SAMS-00003417,22-11-2023,Denmark,Europe,Kolding,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Icy Blue,Yes,641.83,0,1,641.83,6.9,4428.63,Third-Party Retailer,Net Banking,Education,45–54,iOS,5.0,Returned,641.83,641.83,641.83,Upper Mid-range,4428,641.83 DKK
3417,SAMS-00003418,14-06-2024,Denmark,Europe,Kolding,Samsung Galaxy Watch 6 Classic,Galaxy Watch,Nil,Graphite,No,426.79,0,3,426.79,6.9,8834.55,E-commerce Platform,Debit Card,Individual,25–34,Nil,2.7,Kept,1280.3700000000001,1280.3700000000001,1280.3700000000001,Mid-range,8834,1280.37 DKK
3418,SAMS-00003419,29-08-2024,Denmark,Europe,Kolding,Samsung Galaxy S23 FE,Galaxy S,1 TB,Lime,Yes,549.87,0,1,549.87,6.9,3794.1,Samsung Store,Net Banking,Education,45–54,Feature Phone,4.8,Kept,549.87,549.87,549.87,Upper Mid-range,3794,549.87 DKK
3419,SAMS-00003420,22-09-2024,Denmark,Europe,Kolding,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Lavender,Yes,1076.99,12,1,947.75,6.9,6539.48,Online (Samsung.com),Credit Card,Enterprise,45–54,iOS,Nil,Kept,1076.99,947.75,1076.99,Premium,6539,947.75 DKK
3420,SAMS-00003421,26-09-2024,Denmark,Europe,Kolding,Samsung The Frame 55-inch,Smart TV,Nil,White,No,1251.52,0,6,1251.52,6.9,51812.93,Online (Samsung.com),Net Banking,Individual,25–34,Nil,Nil,Kept,7509.12,7509.12,7509.12,Premium,51812,7509.12 DKK
3421,SAMS-00003422,04-02-2021,Denmark,Europe,Odense,Samsung Galaxy Watch 6 Classic,Galaxy Watch,Nil,Cream,No,433.27,2,1,424.6,6.9,2929.74,Online (Samsung.com),Net Banking,Individual,25–34,Nil,3.5,Kept,433.27,424.6,433.27,Mid-range,2929,424.6 DKK
3422,SAMS-00003423,13-02-2021,Denmark,Europe,Odense,Samsung Crystal UHD 43-inch,Smart TV,Nil,Beige,No,531.39,0,1,531.39,6.9,3666.59,E-commerce Platform,EMI / Installment,Individual,45–54,Nil,Nil,Kept,531.39,531.39,531.39,Upper Mid-range,3666,531.39 DKK
3423,SAMS-00003424,17-03-2021,Denmark,Europe,Odense,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Green,Yes,1002.54,7,3,932.36,6.9,19299.85,Authorized Reseller,Net Banking,Individual,45–54,New User,3.9,Exchanged,3007.62,2797.08,3007.62,Premium,19299,2797.08 DKK
3424,SAMS-00003425,15-04-2021,Denmark,Europe,Odense,Samsung Galaxy A24,Galaxy A,128 GB,Awesome Lime,No,249.0,3,3,241.53,6.9,4999.67,Online (Samsung.com),Samsung Pay,Business,35–44,Android (Other),2.9,Kept,747.0,724.59,747.0,Mid-range,4999,724.59 DKK
3425,SAMS-00003426,07-12-2021,Denmark,Europe,Odense,Samsung Galaxy Buds FE,Galaxy Buds,Nil,Bora Purple,No,99.98,20,1,79.98,6.9,551.86,E-commerce Platform,Samsung Pay,Enterprise,45–54,Nil,Nil,Kept,99.98,79.98,99.98,Budget,551,79.98 DKK
3426,SAMS-00003427,16-01-2022,Denmark,Europe,Odense,Samsung Galaxy A33 5G,Galaxy A,64 GB,Awesome Peach,Yes,367.79,12,2,323.66,6.9,4466.51,Online (Samsung.com),BNPL (Buy Now Pay Later),Education,45–54,Android (Other),4.0,Kept,735.58,647.32,735.58,Mid-range,4466,647.32 DKK
3427,SAMS-00003428,12-02-2022,Denmark,Europe,Odense,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Graphite,No,180.43,2,3,176.82,6.9,3660.17,Carrier Store,Credit Card,Individual,18–24,Android (Other),3.4,Kept,541.29,530.46,541.29,Mid-range,3660,530.46 DKK
3428,SAMS-00003429,01-05-2022,Denmark,Europe,Odense,Samsung Galaxy Tab A9+,Galaxy Tab,128 GB,Cream,No,358.5,0,2,358.5,6.9,4947.3,Carrier Store,Net Banking,Enterprise,25–34,Nil,Nil,Returned,717.0,717.0,717.0,Mid-range,4947,717.0 DKK
3429,SAMS-00003430,19-06-2022,Denmark,Europe,Odense,Samsung 25L Microwave,Appliances,Nil,Black,No,193.92,0,3,193.92,6.9,4014.14,Corporate / B2B,Gift Card,Business,25–34,Nil,Nil,Kept,581.76,581.76,581.76,Mid-range,4014,581.76 DKK
3430,SAMS-00003431,27-06-2022,Denmark,Europe,Odense,Samsung Wireless Charger Pad,Accessories,Nil,White,No,45.56,15,6,38.73,6.9,1603.42,Corporate / B2B,Debit Card,Enterprise,55+,Nil,2.6,Returned,273.36,232.38,273.36,Budget,1603,232.38 DKK
3431,SAMS-00003432,03-09-2022,Denmark,Europe,Odense,Samsung QE50Q80C QLED 50-inch,Smart TV,Nil,Black,No,931.67,2,1,913.04,6.9,6299.98,Online (Samsung.com),BNPL (Buy Now Pay Later),Enterprise,25–34,Nil,2.9,Kept,931.67,913.04,931.67,Upper Mid-range,6299,913.04 DKK
3432,SAMS-00003433,28-10-2022,Denmark,Europe,Odense,Samsung M8 4K Smart Monitor,Monitor,Nil,White,No,683.21,20,1,546.57,6.9,3771.33,Authorized Reseller,BNPL (Buy Now Pay Later),Enterprise,25–34,Nil,4.0,Kept,683.21,546.57,683.21,Upper Mid-range,3771,546.57 DKK
3433,SAMS-00003434,31-10-2022,Denmark,Europe,Odense,Samsung Galaxy S22 Ultra,Galaxy S,1 TB,Titanium Black,Yes,1077.63,10,9,969.87,6.9,60228.93,Third-Party Retailer,Gift Card,Government,18–24,New User,4.8,Kept,9698.670000000002,8728.83,9698.670000000002,Premium,60228,8728.83 DKK
3434,SAMS-00003435,16-01-2023,Denmark,Europe,Odense,Samsung Galaxy S23,Galaxy S,256 GB,Cream,Yes,829.71,7,10,771.63,6.9,53242.47,Third-Party Retailer,BNPL (Buy Now Pay Later),Government,25–34,Feature Phone,Nil,Kept,8297.1,7716.3,8297.1,Upper Mid-range,53242,7716.3 DKK
3435,SAMS-00003436,01-03-2023,Denmark,Europe,Odense,Samsung Galaxy M04,Galaxy M,128 GB,Dark Blue,No,93.09,20,9,74.47,6.9,4624.59,Third-Party Retailer,BNPL (Buy Now Pay Later),Education,45–54,Feature Phone,Nil,Kept,837.8100000000001,670.23,837.8100000000001,Budget,4624,670.23 DKK
3436,SAMS-00003437,01-06-2023,Denmark,Europe,Odense,Samsung Odyssey Neo G9,Monitor,Nil,Black,No,1556.83,3,3,1510.13,6.9,31259.69,Carrier Store,EMI / Installment,Enterprise,55+,Nil,5.0,Exchanged,4670.49,4530.39,4670.49,Premium,31259,4530.39 DKK
3437,SAMS-00003438,06-06-2023,Denmark,Europe,Odense,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Gray,Yes,1536.07,15,1,1305.66,6.9,9009.05,E-commerce Platform,Net Banking,Government,45–54,New User,Nil,Kept,1536.07,1305.66,1536.07,Premium,9009,1305.66 DKK
3438,SAMS-00003439,28-06-2023,Denmark,Europe,Odense,Samsung Galaxy Watch 4,Galaxy Watch,Nil,Gold,No,183.83,10,4,165.45,6.9,4566.42,Carrier Store,Net Banking,Individual,35–44,Nil,Nil,Kept,735.32,661.8,735.32,Mid-range,4566,661.8 DKK
3439,SAMS-00003440,31-08-2023,Denmark,Europe,Odense,Samsung French Door Refrigerator,Appliances,Nil,Silver,No,1779.51,3,1,1726.12,6.9,11910.23,Carrier Store,EMI / Installment,Government,25–34,Nil,Nil,Kept,1779.51,1726.12,1779.51,Premium,11910,1726.12 DKK
3440,SAMS-00003441,08-10-2023,Denmark,Europe,Odense,Samsung Galaxy Buds 2,Galaxy Buds,Nil,White,No,150.5,20,3,120.4,6.9,2492.28,Samsung Store,Gift Card,Government,18–24,Nil,Nil,Kept,451.5,361.20000000000005,451.5,Mid-range,2492,361.2 DKK
3441,SAMS-00003442,05-12-2023,Denmark,Europe,Odense,Samsung 9kg Front Load Washer,Appliances,Nil,Black,No,751.24,12,1,661.09,6.9,4561.52,Third-Party Retailer,EMI / Installment,Enterprise,45–54,Nil,3.7,Kept,751.24,661.09,751.24,Upper Mid-range,4561,661.09 DKK
3442,SAMS-00003443,12-12-2023,Denmark,Europe,Odense,Samsung Galaxy Buds Live,Galaxy Buds,Nil,Graphite,No,158.93,5,4,150.98,6.9,4167.05,Samsung Store,Cash,Enterprise,35–44,Nil,3.5,Kept,635.72,603.92,635.72,Mid-range,4167,603.92 DKK
3443,SAMS-00003444,28-02-2024,Denmark,Europe,Odense,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Lime,Yes,466.83,0,4,466.83,6.9,12884.51,Third-Party Retailer,Cash,Education,45–54,iOS,Nil,Kept,1867.32,1867.32,1867.32,Mid-range,12884,1867.32 DKK
3444,SAMS-00003445,04-03-2024,Denmark,Europe,Odense,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Violet,Yes,393.88,2,2,386.0,6.9,5326.8,Corporate / B2B,Samsung Pay,Individual,45–54,Android (Other),4.6,Kept,787.76,772.0,787.76,Mid-range,5326,772.0 DKK
3445,SAMS-00003446,11-03-2024,Denmark,Europe,Odense,Samsung Neo QLED 4K QN85C,Smart TV,Nil,Black,No,1693.4,0,1,1693.4,6.9,11684.46,Corporate / B2B,BNPL (Buy Now Pay Later),Enterprise,25–34,Nil,3.0,Kept,1693.4,1693.4,1693.4,Premium,11684,1693.4 DKK
3446,SAMS-00003447,28-04-2024,Denmark,Europe,Odense,Samsung WindFree AC 1.5 Ton,Appliances,Nil,White,No,697.85,3,1,676.91,6.9,4670.68,Third-Party Retailer,Cash,Education,35–44,Nil,Nil,Kept,697.85,676.91,697.85,Upper Mid-range,4670,676.91 DKK
3447,SAMS-00003448,01-06-2024,Denmark,Europe,Odense,Samsung T7 Shield 1TB SSD,Accessories,Nil,Black,No,107.39,0,1,107.39,6.9,740.99,E-commerce Platform,Net Banking,Education,55+,Nil,Nil,Kept,107.39,107.39,107.39,Mid-range,740,107.39 DKK
3448,SAMS-00003449,06-09-2024,Denmark,Europe,Odense,Samsung Galaxy Watch 4 Classic,Galaxy Watch,Nil,Sapphire,No,238.72,0,8,238.72,6.9,13177.34,Online (Samsung.com),Debit Card,Government,55+,Nil,4.2,Returned,1909.76,1909.76,1909.76,Mid-range,13177,1909.76 DKK
3449,SAMS-00003450,20-09-2024,Denmark,Europe,Odense,Samsung Leather Phone Case,Accessories,Nil,Silver,No,48.36,0,1,48.36,6.9,333.68,Samsung Store,BNPL (Buy Now Pay Later),Individual,35–44,Nil,2.9,Kept,48.36,48.36,48.36,Budget,333,48.36 DKK
3450,SAMS-00003451,12-12-2024,Denmark,Europe,Odense,Samsung Wireless Charger Pad,Accessories,Nil,Blue,No,50.33,10,1,45.3,6.9,312.57,E-commerce Platform,Credit Card,Education,25–34,Nil,Nil,Exchanged,50.33,45.3,50.33,Budget,312,45.3 DKK
3451,SAMS-00003452,20-05-2021,Denmark,Europe,Randers,Samsung WindFree AC 1.5 Ton,Appliances,Nil,Black,No,802.62,5,5,762.49,6.9,26305.9,Online (Samsung.com),BNPL (Buy Now Pay Later),Government,45–54,Nil,3.4,Kept,4013.1,3812.45,4013.1,Upper Mid-range,26305,3812.45 DKK
3452,SAMS-00003453,11-06-2021,Denmark,Europe,Randers,Samsung Galaxy Z Flip 4,Galaxy Z,256 GB,Icy Blue,Yes,911.92,12,4,802.49,6.9,22148.72,Samsung Store,Samsung Pay,Business,45–54,iOS,2.8,Kept,3647.68,3209.96,3647.68,Upper Mid-range,22148,3209.96 DKK
3453,SAMS-00003454,09-08-2021,Denmark,Europe,Randers,Samsung Neo QLED 4K QN85C,Smart TV,Nil,Beige,No,1839.75,7,1,1710.97,6.9,11805.69,Carrier Store,BNPL (Buy Now Pay Later),Business,25–34,Nil,Nil,Kept,1839.75,1710.97,1839.75,Premium,11805,1710.97 DKK
